graph,w,mode,frac,n,eat_n,eat_measurable,eat_med,eat_q25,eat_q75,bitter_n,bitter_measurable,bitter_med,bitter_q25,bitter_q75,escape_n,escape_measurable,escape_med,escape_q25,escape_q75,turn_away_n,turn_away_measurable,turn_away_med,turn_away_q25,turn_away_q75,turn_to_n,turn_to_measurable,turn_to_med,turn_to_q25,turn_to_q75,head_n,head_measurable,head_med,head_q25,head_q75
malecns_all,1.0,A,0.0,20,20,1.0,1.0,0.9520116437681934,1.0340346939822374,20,1.0,1.0,0.9953359640859955,1.0124478474079384,20,1.0,1.0,0.9982386622199069,1.0003520774152006,20,1.0,1.0,0.9066059861574048,1.0192281066112843,20,1.0,1.0,0.9726811922320117,1.0181827107429902,20,1.0,1.0,0.9914726990924144,1.0057764508328897
malecns_all,1.0,A,0.01,20,20,1.0,0.9999977556132114,0.9183744899199427,1.0641032060316193,20,1.0,1.0211445196365594,0.999874225957514,1.039479031151079,20,1.0,1.0007041548304008,0.9999996822035245,1.003520774152004,20,1.0,1.0769124264451366,0.9230875735548633,1.1648134018600802,20,1.0,0.9867093244031155,0.9511751964617403,1.0116267248725501,20,1.0,0.983556591527806,0.9521731365726372,1.011926213362107
malecns_all,1.0,A,0.02,20,20,1.0,0.9152115558986975,0.819197150531262,1.0328502554131698,20,1.0,1.0269671161826435,1.0044899589411396,1.0534111400318145,20,1.0,1.0021144534293849,0.998238345318543,1.0063496440040651,20,1.0,1.0769124264451366,0.9807718933887158,1.3103986971088766,20,1.0,0.9800624915905455,0.8287806152430748,1.0504816733289664,20,1.0,0.9850498516667121,0.9531073003997086,1.023176033427198
malecns_all,1.0,A,0.05,20,20,1.0,0.8343924201256028,0.7518718185817272,0.9955676973909259,20,1.0,1.0827134703476657,1.0244392512031286,1.1036857408444236,20,1.0,1.01128365818755,1.005282428833461,1.0222447998962714,20,1.0,1.4065392301652975,0.9066059861574048,1.8844929041190723,20,1.0,0.8715797924662061,0.7711856983395805,1.064648121365951,20,1.0,1.0124157609795374,0.9921250905205684,1.0277193397200368
malecns_all,1.0,A,0.1,20,20,1.0,0.8085310683464877,0.6159607322087459,1.0468754080642537,20,1.0,1.091047718393805,1.0265948476434303,1.126558074757373,20,1.0,1.0148084102159183,1.0084737252229978,1.0394643211386956,20,1.0,1.631783471073056,1.0879009754149436,2.5603640830555707,20,1.0,0.7484856831948334,0.5559657335355868,1.0649924333736234,20,1.0,1.085904623036235,1.019572378900996,1.1350870381641245
malecns_all,1.0,A,0.15,20,20,1.0,0.5992846362195983,0.4787058864466429,0.9447047545070199,20,1.0,1.10729086025683,1.0748123646438166,1.125270609575029,20,1.0,1.022535489783734,1.0158447512894717,1.053986612066579,20,1.0,1.780115285535678,1.3598409871867478,4.145454255379086,20,1.0,0.818604501261432,0.592444107510626,1.224240250690681,20,1.0,1.1338917959333323,1.0610779335085851,1.1570787901248767
malecns_all,1.0,A,0.2,20,20,1.0,0.6544243527603706,0.2764390728465293,0.9495619911212647,20,1.0,1.1311757568983496,1.0621936219498909,1.147648815151514,20,1.0,1.0366689472294834,1.0293075087680048,1.0451625225448642,20,1.0,1.9174610231429972,0.9066059861574048,7.5327653789330995,20,1.0,0.9447785361706231,0.6294829919760165,1.1545471875942799,20,1.0,1.1879036122618924,1.1590591565255681,1.2371626634986228
malecns_all,1.0,A,0.3,20,20,1.0,0.37610088658991636,0.20357163070497594,0.535293758807676,19,0.95,1.1165499595155544,0.7671891867877396,1.1311813311101926,20,1.0,1.0494345129514777,1.0376760862428047,1.0539853417757887,20,1.0,1.0329631747949168,0.39829967252382026,3.7169379272741745,20,1.0,1.098811849122824,0.8426907395652652,1.2987463704829034,20,1.0,1.3426106493202834,1.2610451662641178,1.4431194456004837
malecns_all,1.0,A,0.4,20,20,1.0,0.25835476778723543,0.08035626394951957,0.48996753168488744,18,0.9,1.1089474608638756,0.7457511439576643,1.1397657449609364,20,1.0,1.053521471335004,1.0331703727744088,1.0571612756179296,20,1.0,1.9230183454482521,0.5438849677726164,5.18119609132663,20,1.0,0.9606073085388104,0.15927128649911068,1.3612509032792228,20,1.0,1.5050321432605462,1.4311181695739288,1.6120616918284139
malecns_all,1.0,A,0.5,20,20,1.0,0.16697483772857358,0.07285222431792265,0.5568914233645541,18,0.9,1.1311757568983496,0.282726515649101,1.1652629402751604,20,1.0,1.049295908549872,1.0310509880792327,1.0630281953481417,20,1.0,2.9229491173416404,0.30215666735289537,8.653513326410522,20,1.0,1.3937667660443527,0.5262455184690445,1.566441417871399,20,1.0,1.7285080340954024,1.6148747293834336,1.7578305019904723
