graph,w,mode,eat,eat_status,eat_at_max,bitter,bitter_status,bitter_at_max,escape,escape_status,escape_at_max,turn_away,turn_away_status,turn_away_at_max,turn_to,turn_to_status,turn_to_at_max,head,head_status,head_at_max,eat_ci,eat_never_share,bitter_ci,bitter_never_share,escape_ci,escape_never_share,turn_away_ci,turn_away_never_share,turn_to_ci,turn_to_never_share,head_ci,head_never_share
malecns_all,1.0,A,25.5,crossed,0.0,,unmeasurable,,,never,1.0401963237889853,93.7,crossed,0.0,94.7,crossed,0.4928735293421326,,never,2.0746321575663114,13-32,0.0,43-(не доходит),0.883,не падает вдвое,1.0,29-(не доходит),0.115,34-(не доходит),0.368,не падает вдвое,1.0
