graph,w,fly,cond,active,MN9_L,MN9_R,DNp01,DNa_L,DNa_R,DNa02_L,DNa02_R,headDN,wall_ms
malecns_all,0.152,0,sugar100_bitter,11149.333333333334,0.0,0.0,0.0,1.111,0.0,2.222,0.0,7.777800000000001,2253.9783935546875
malecns_all,0.152,0,loom,3201.3333333333335,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,3044.0509643554688
malecns_all,0.152,0,loomL,2079.3333333333335,0.0,0.0,251.6665,0.0,25.0,0.0,0.0,0.0,2477.0762329101562
malecns_all,0.152,0,loomR,2314.3333333333335,0.0,0.0,281.667,4.4445,0.0,0.0,0.0,0.0,2800.9237670898438
malecns_all,0.152,0,lc10L,1048.6666666666667,0.0,0.0,0.0,82.778,0.0,165.556,0.0,0.2222,1707.147705078125
malecns_all,0.152,0,lc10R,1220.6666666666667,1.111,0.0,0.0,0.0,83.3335,0.0,165.556,1.3333,2372.13427734375
malecns_all,0.152,0,head,3280.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.66660000000002,3022.9656372070312
malecns_all,0.152,2,sugar10,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.292799949645996
malecns_all,0.152,2,sugar20,34.0,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.56740093231201
malecns_all,0.152,2,sugar40,88.33333333333333,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.3656997680664
malecns_all,0.152,2,sugar60,118.66666666666667,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.32009887695312
malecns_all,0.152,2,sugar80,371.6666666666667,38.889,1.111,0.0,0.0,0.0,0.0,0.0,0.0,386.4279022216797
malecns_all,0.152,2,sugar100,11057.666666666666,92.222,3.333,0.0,0.0,0.0,0.0,0.0,7.3332999999999995,1805.0969543457031
malecns_all,0.152,2,sugar150,8304.333333333334,122.222,10.0,0.0,0.5555,0.0,1.111,0.0,5.5556,2535.6463012695312
malecns_all,0.152,2,rand0_40,10857.333333333334,27.778,0.0,0.0,1.111,1.111,2.222,2.222,16.8889,2256.401123046875
malecns_all,0.152,2,rand0_80,11886.0,38.889,0.0,0.0,2.222,0.5555,4.444,1.111,23.0,3346.0244750976562
malecns_all,0.152,2,rand0_150,12043.0,45.556,0.0,0.0,1.6665,0.5555,3.333,1.111,25.8889,3594.0015869140625
malecns_all,0.152,2,rand1_40,11748.333333333334,38.889,0.0,0.0,1.111,1.111,2.222,2.222,21.0,2838.1666870117188
malecns_all,0.152,2,rand1_80,11951.666666666666,45.556,0.0,0.0,1.111,1.111,2.222,2.222,25.444399999999998,3446.5859985351562
malecns_all,0.152,2,rand1_150,12068.666666666666,44.444,0.0,0.0,0.5555,1.6665,1.111,3.333,25.666700000000002,3609.20654296875
malecns_all,0.152,2,rand2_40,6774.333333333333,18.889,0.0,0.0,0.0,1.111,0.0,2.222,10.555499999999999,1429.145378112793
malecns_all,0.152,2,rand2_80,11877.0,40.0,0.0,0.0,0.0,1.6665,0.0,3.333,22.7778,3312.1478271484375
malecns_all,0.152,2,rand2_150,12282.0,28.889,0.0,0.5555,1.111,1.111,2.222,2.222,23.8889,3756.688720703125
malecns_all,0.152,2,bitter150,11518.666666666666,0.0,0.0,0.0,0.5555,0.0,1.111,0.0,11.0,2248.7586669921875
malecns_all,0.152,2,sugar40_bitter,11747.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333300000000001,2343.9866943359375
malecns_all,0.152,2,sugar80_bitter,10980.666666666666,0.0,0.0,0.0,0.5555,0.0,1.111,0.0,7.222200000000001,2004.1384887695312
malecns_all,0.152,2,sugar100_bitter,11483.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777799999999999,2257.7105102539062
malecns_all,0.152,2,loom,3227.3333333333335,0.0,0.0,385.5555,0.0,0.0,0.0,0.0,0.0,3129.2548828125
malecns_all,0.152,2,loomL,2112.3333333333335,0.0,0.0,252.22199999999998,0.0,27.778,0.0,0.0,0.0,2556.7982177734375
malecns_all,0.152,2,loomR,2288.0,0.0,0.0,278.33349999999996,7.222,0.0,0.0,0.0,0.0,2774.3507690429688
malecns_all,0.152,2,lc10L,1277.6666666666667,0.0,0.0,0.0,81.11099999999999,0.0,161.111,0.0,0.4444,2093.8363037109375
malecns_all,0.152,2,lc10R,1325.0,7.778,0.0,0.0,0.0,84.44449999999999,0.0,167.778,0.7777999999999999,2272.7288208007812
malecns_all,0.152,2,head,3667.3333333333335,33.333,0.0,0.0,0.0,0.0,0.0,0.0,173.1112,3097.3517456054688
malecns_all,0.152,4,sugar10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.727799892425537
malecns_all,0.152,4,sugar20,22.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99499988555908
malecns_all,0.152,4,sugar40,73.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.87849807739258
malecns_all,0.152,4,sugar60,99.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.8910026550293
malecns_all,0.152,4,sugar80,361.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.25370025634766
malecns_all,0.152,4,sugar100,4058.0,47.778,0.0,0.0,0.5555,0.0,1.111,0.0,4.1111,1132.5187225341797
malecns_all,0.152,4,sugar150,11088.0,101.111,5.556,0.0,1.111,0.0,2.222,0.0,6.7777,2505.5755615234375
malecns_all,0.152,4,rand0_40,11696.333333333334,32.222,0.0,0.0,1.6665,0.5555,3.333,1.111,24.777700000000003,3430.1804809570312
malecns_all,0.152,4,rand0_80,11839.666666666666,41.111,0.0,0.0,0.5555,2.222,1.111,3.333,25.222199999999997,3615.72607421875
malecns_all,0.152,4,rand0_150,11941.333333333334,46.667,0.0,0.0,0.5555,0.0,1.111,0.0,25.555600000000002,3901.5826416015625
malecns_all,0.152,4,rand1_40,11574.666666666666,31.111,0.0,0.0,0.0,1.6665,0.0,3.333,20.0,2602.8760375976562
malecns_all,0.152,4,rand1_80,11564.333333333334,32.222,0.0,0.0,0.0,1.6665,0.0,3.333,18.8889,2625.5819702148438
malecns_all,0.152,4,rand1_150,11983.0,44.444,0.0,0.0,0.5555,1.111,1.111,2.222,26.111199999999997,3816.120849609375
malecns_all,0.152,4,rand2_40,5654.0,10.0,0.0,0.0,0.5555,1.111,1.111,2.222,7.6667000000000005,1108.6966171264648
malecns_all,0.152,4,rand2_80,11601.333333333334,33.333,0.0,0.0,0.5555,0.0,1.111,0.0,20.4444,2980.070068359375
malecns_all,0.152,4,rand2_150,12010.0,36.667,0.0,0.0,0.5555,0.5555,1.111,1.111,25.2223,3925.6573486328125
malecns_all,0.152,4,bitter150,11697.0,0.0,0.0,0.0,1.6665,0.0,3.333,0.0,13.666599999999999,2496.2896118164062
malecns_all,0.152,4,sugar40_bitter,11863.666666666666,0.0,0.0,0.0,0.5555,0.0,1.111,0.0,13.888899999999998,2791.271728515625
malecns_all,0.152,4,sugar80_bitter,11848.0,0.0,0.0,0.0,1.111,0.0,2.222,0.0,13.6667,2914.3953247070312
malecns_all,0.152,4,sugar100_bitter,11703.0,0.0,0.0,0.0,1.111,0.0,2.222,0.0,10.9999,2687.9525146484375
malecns_all,0.152,4,loom,3220.0,0.0,0.0,382.22249999999997,0.0,0.0,0.0,0.0,0.0,3101.79345703125
malecns_all,0.152,4,loomL,2070.6666666666665,0.0,0.0,241.66649999999998,0.0,27.778,0.0,0.0,0.0,2488.9862670898438
malecns_all,0.152,4,loomR,2269.3333333333335,0.0,0.0,273.333,4.4445,0.0,0.0,0.0,0.0,2809.6279907226562
malecns_all,0.152,4,lc10L,879.3333333333334,0.0,0.0,0.0,77.222,0.0,154.444,0.0,0.33330000000000004,1697.5623168945312
malecns_all,0.152,4,lc10R,1212.0,1.111,0.0,0.0,0.0,80.0,0.0,160.0,1.3333,2217.9498291015625
malecns_all,0.152,4,head,3439.3333333333335,60.0,0.0,0.0,0.0,0.0,0.0,0.0,169.66670000000002,3084.8336181640625
malecns_all_shuf,0.152,5,sugar10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14469909667969
malecns_all_shuf,0.152,5,sugar20,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.93440246582031
malecns_all_shuf,0.152,5,sugar40,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.9572982788086
malecns_all_shuf,0.152,5,sugar60,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.81159591674805
malecns_all_shuf,0.152,5,sugar80,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.83749771118164
malecns_all_shuf,0.152,5,sugar100,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.19300079345703
malecns_all_shuf,0.152,5,sugar150,117.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.327392578125
malecns_all_shuf,0.152,5,rand0_40,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.45499801635742
malecns_all_shuf,0.152,5,rand0_80,35.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.5366973876953
malecns_all_shuf,0.152,5,rand0_150,103.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.8847045898438
malecns_all_shuf,0.152,5,rand1_40,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.07220077514648
malecns_all_shuf,0.152,5,rand1_80,37.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.60330200195312
malecns_all_shuf,0.152,5,rand1_150,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.6092987060547
malecns_all_shuf,0.152,5,rand2_40,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.86119842529297
malecns_all_shuf,0.152,5,rand2_80,30.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.8009033203125
malecns_all_shuf,0.152,5,rand2_150,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.2469177246094
malecns_all_shuf,0.152,5,bitter150,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.98509979248047
malecns_all_shuf,0.152,5,sugar40_bitter,97.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.4181976318359
malecns_all_shuf,0.152,5,sugar80_bitter,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0727844238281
malecns_all_shuf,0.152,5,sugar100_bitter,157.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.4096069335938
malecns_all_shuf,0.152,5,loom,1566.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1111,3236.4342041015625
malecns_all_shuf,0.152,5,loomL,643.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5556,2303.814208984375
malecns_all_shuf,0.152,5,loomR,678.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.5653686523438
malecns_all_shuf,0.152,5,lc10L,779.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.7606201171875
malecns_all_shuf,0.152,5,lc10R,967.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556,2551.5274658203125
malecns_all_shuf,0.152,5,head,893.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.425048828125
malecns_all_shuf,0.152,4,sugar10,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.00269889831543
malecns_all_shuf,0.152,4,sugar20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.54510116577148
malecns_all_shuf,0.152,4,sugar40,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.53950119018555
malecns_all_shuf,0.152,4,sugar60,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.48839950561523
malecns_all_shuf,0.152,4,sugar80,45.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.1200942993164
malecns_all_shuf,0.152,4,sugar100,58.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0458984375
malecns_all_shuf,0.152,4,sugar150,124.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.964599609375
malecns_all_shuf,0.152,4,rand0_40,14.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.97930145263672
malecns_all_shuf,0.152,4,rand0_80,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.05860137939453
malecns_all_shuf,0.152,4,rand0_150,108.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.677001953125
malecns_all_shuf,0.152,4,rand1_40,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.70790100097656
malecns_all_shuf,0.152,4,rand1_80,50.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.63720703125
malecns_all_shuf,0.152,4,rand1_150,95.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.156494140625
malecns_all_shuf,0.152,4,rand2_40,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.81989669799805
malecns_all_shuf,0.152,4,rand2_80,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.2706985473633
malecns_all_shuf,0.152,4,rand2_150,91.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.5610046386719
malecns_all_shuf,0.152,4,bitter150,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.6893005371094
malecns_all_shuf,0.152,4,sugar40_bitter,108.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.5054016113281
malecns_all_shuf,0.152,4,sugar80_bitter,137.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.1517944335938
malecns_all_shuf,0.152,4,sugar100_bitter,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.7832946777344
malecns_all_shuf,0.152,4,loom,1504.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3148.431396484375
malecns_all_shuf,0.152,4,loomL,628.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2380.3131713867188
malecns_all_shuf,0.152,4,loomR,688.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2348.2282104492188
malecns_all_shuf,0.152,4,lc10L,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.0264282226562
malecns_all_shuf,0.152,4,lc10R,993.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33330000000000004,2514.802978515625
malecns_all_shuf,0.152,4,head,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.044921875
malecns_ge5,0.152,1,sugar10,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6215999722480774
malecns_ge5,0.152,1,sugar20,21.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.29290008544922
malecns_ge5,0.152,1,sugar40,64.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.314300537109375
malecns_ge5,0.152,1,sugar60,98.66666666666667,5.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.65119934082031
malecns_ge5,0.152,1,sugar80,240.0,25.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97100067138672
malecns_ge5,0.152,1,sugar100,287.6666666666667,38.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.4578971862793
malecns_ge5,0.152,1,sugar150,7386.0,133.333,0.0,0.0,3.3335,0.0,6.667,0.0,8.5555,1283.6277160644531
malecns_ge5,0.152,1,rand0_40,5141.333333333333,18.889,0.0,0.0,5.5555,0.5555,11.111,1.111,16.8889,976.6800403594971
malecns_ge5,0.152,1,rand0_80,7899.333333333333,36.667,0.0,0.0,7.778,0.0,15.556,0.0,28.333299999999998,1749.166259765625
malecns_ge5,0.152,1,rand0_150,7983.333333333333,36.667,0.0,0.0,9.4445,0.5555,18.889,1.111,31.666700000000002,2086.9384155273438
malecns_ge5,0.152,1,rand1_40,6481.666666666667,20.0,0.0,0.0,2.778,0.5555,5.556,1.111,15.4445,860.1698837280273
malecns_ge5,0.152,1,rand1_80,7982.666666666667,37.778,0.0,0.0,7.222,1.111,14.444,2.222,29.555600000000005,1765.6737670898438
malecns_ge5,0.152,1,rand1_150,8116.333333333333,41.111,0.0,0.0,5.5555,1.6665,11.111,3.333,30.444499999999998,1886.8726196289062
malecns_ge5,0.152,1,rand2_40,5142.666666666667,20.0,0.0,0.0,4.4445,0.5555,8.889,1.111,15.888900000000001,943.7469635009766
malecns_ge5,0.152,1,rand2_80,7934.333333333333,34.444,0.0,0.0,8.889,1.111,17.778,2.222,29.111200000000004,1790.9013061523438
malecns_ge5,0.152,1,rand2_150,7814.333333333333,33.333,0.0,0.0,11.111,0.0,22.222,0.0,27.3334,1830.1360473632812
malecns_ge5,0.152,1,bitter150,8085.333333333333,0.0,0.0,0.0,7.778,0.0,15.556,0.0,21.110999999999997,1521.3771667480469
malecns_ge5,0.152,1,sugar40_bitter,8120.0,0.0,0.0,0.0,9.4445,0.0,18.889,0.0,21.777800000000003,1530.3480224609375
malecns_ge5,0.152,1,sugar80_bitter,8134.333333333333,0.0,0.0,0.0,7.222,0.5555,14.444,1.111,19.4444,1475.5193786621094
malecns_ge5,0.152,1,sugar100_bitter,8173.0,0.0,0.0,0.0,8.3335,0.5555,16.667,1.111,18.1111,1569.1431884765625
malecns_ge5,0.152,1,loom,2685.0,0.0,0.0,388.889,0.0,0.0,0.0,0.0,0.0,1322.8527221679688
malecns_ge5,0.152,1,loomL,1730.3333333333333,0.0,0.0,272.778,0.0,23.3335,0.0,0.0,0.0,1049.1998901367188
malecns_ge5,0.152,1,loomR,1904.0,0.0,0.0,290.0,3.889,0.0,0.0,0.0,0.0,1232.288818359375
malecns_ge5,0.152,1,lc10L,831.3333333333334,0.0,0.0,0.0,76.111,0.0,152.222,0.0,0.6667,699.8442077636719
malecns_ge5,0.152,1,lc10R,1106.6666666666667,2.222,0.0,0.0,0.0,73.3335,0.0,146.667,0.8888999999999999,1105.9468994140625
malecns_ge5,0.152,1,head,3077.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.3333,1787.1727905273438
malecns_ge5,0.152,0,sugar10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62310004234314
malecns_ge5,0.152,0,sugar20,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71169948577881
malecns_ge5,0.152,0,sugar40,81.33333333333333,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.234999656677246
malecns_ge5,0.152,0,sugar60,106.0,5.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.49920082092285
malecns_ge5,0.152,0,sugar80,219.66666666666666,26.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.86280059814453
malecns_ge5,0.152,0,sugar100,383.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.62960052490234
malecns_ge5,0.152,0,sugar150,7554.666666666667,125.556,0.0,0.0,7.778,0.0,15.556,0.0,15.777800000000003,1499.2557983398438
malecns_ge5,0.152,0,rand0_40,7013.333333333333,28.889,0.0,0.0,4.4445,0.5555,8.889,1.111,20.3333,1082.978500366211
malecns_ge5,0.152,0,rand0_80,7453.0,41.111,0.0,0.0,7.222,0.5555,14.444,1.111,32.3334,1853.4830322265625
malecns_ge5,0.152,0,rand0_150,7493.333333333333,42.222,0.0,0.0,6.6665,1.6665,13.333,3.333,34.2221,2053.427490234375
malecns_ge5,0.152,0,rand1_40,5774.333333333333,22.222,0.0,0.0,4.4445,0.0,8.889,0.0,21.555500000000002,1182.7261085510254
malecns_ge5,0.152,0,rand1_80,7415.0,42.222,0.0,0.0,6.6665,1.6665,13.333,3.333,33.8889,1943.4085083007812
malecns_ge5,0.152,0,rand1_150,7981.666666666667,42.222,0.0,0.0,3.3335,2.222,6.667,4.444,33.1111,1942.6072998046875
malecns_ge5,0.152,0,rand2_40,4789.333333333333,24.444,0.0,0.0,2.778,0.5555,5.556,1.111,19.3333,1120.2853088378906
malecns_ge5,0.152,0,rand2_80,4884.0,17.778,0.0,0.0,2.222,0.0,4.444,0.0,14.999900000000002,934.3096199035645
malecns_ge5,0.152,0,rand2_150,7328.333333333333,41.111,0.0,0.5555,5.5555,0.5555,11.111,1.111,31.777800000000003,1902.472412109375
malecns_ge5,0.152,0,bitter150,7656.666666666667,0.0,0.0,0.0,6.111,0.0,12.222,0.0,22.777799999999996,1478.3981018066406
malecns_ge5,0.152,0,sugar40_bitter,7798.333333333333,0.0,0.0,0.0,5.5555,0.0,11.111,0.0,21.4444,1505.9165954589844
malecns_ge5,0.152,0,sugar80_bitter,7593.666666666667,0.0,0.0,0.0,6.6665,0.0,13.333,0.0,18.7778,1492.9626770019531
malecns_ge5,0.152,0,sugar100_bitter,7608.0,0.0,0.0,0.0,6.111,0.0,12.222,0.0,17.5556,1472.45947265625
malecns_ge5,0.152,0,loom,2655.6666666666665,0.0,0.0,388.3335,0.0,0.0,0.0,0.0,0.0,1311.5791931152344
malecns_ge5,0.152,0,loomL,1751.0,0.0,0.0,274.4445,0.0,23.889,0.0,0.0,0.0,1003.7406311035156
malecns_ge5,0.152,0,loomR,1949.0,0.0,0.0,291.667,1.6665,0.0,0.0,0.0,0.0,1236.0455017089844
malecns_ge5,0.152,0,lc10L,846.6666666666666,0.0,0.0,0.0,78.3335,0.0,156.667,0.0,0.1111,648.1259002685547
malecns_ge5,0.152,0,lc10R,1117.6666666666667,0.0,0.0,0.0,0.0,75.0,0.0,150.0,1.4444000000000001,1131.9127807617188
malecns_ge5,0.152,0,head,3078.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.7777,1828.8300170898438
malecns_all_shuf,0.275,0,sugar10,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.53690147399902
malecns_all_shuf,0.275,0,sugar20,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.51160049438477
malecns_all_shuf,0.275,0,sugar40,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.2200012207031
malecns_all_shuf,0.275,0,sugar60,163.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.4141082763672
malecns_all_shuf,0.275,0,sugar80,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.4365844726562
malecns_all_shuf,0.275,0,sugar100,345.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.6852111816406
malecns_all_shuf,0.275,0,sugar150,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.978515625
malecns_all_shuf,0.275,0,rand0_40,70.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.3265914916992
malecns_all_shuf,0.275,0,rand0_80,237.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.8565979003906
malecns_all_shuf,0.275,0,rand0_150,651.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.6149291992188
malecns_all_shuf,0.275,0,rand1_40,94.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.36949920654297
malecns_all_shuf,0.275,0,rand1_80,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.4294128417969
malecns_all_shuf,0.275,0,rand1_150,508.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.6688842773438
malecns_all_shuf,0.275,0,rand2_40,50.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0394973754883
malecns_all_shuf,0.275,0,rand2_80,154.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.9484252929688
malecns_all_shuf,0.275,0,rand2_150,420.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.323486328125
malecns_all_shuf,0.275,0,bitter150,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.8010864257812
malecns_all_shuf,0.275,0,sugar40_bitter,670.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105.8748779296875
malecns_all_shuf,0.275,0,sugar80_bitter,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0838623046875
malecns_all_shuf,0.275,0,sugar100_bitter,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.85888671875
malecns_all_shuf,0.275,0,loom,42089.333333333336,0.0,0.0,27.778,0.0,1.6665,0.0,3.333,50.888799999999996,6343.37255859375
malecns_all_shuf,0.275,0,loomL,40688.0,0.0,0.0,17.778,0.0,1.111,0.0,2.222,39.6667,5421.8135986328125
malecns_all_shuf,0.275,0,loomR,41017.333333333336,0.0,0.0,18.889,0.0,2.778,0.0,5.556,39.8889,5628.9918212890625
malecns_all_shuf,0.275,0,lc10L,41278.666666666664,0.0,0.0,18.889000000000003,0.0,1.111,0.0,2.222,40.3333,5561.592041015625
malecns_all_shuf,0.275,0,lc10R,41467.0,0.0,0.0,21.111,0.0,2.222,0.0,4.444,42.555400000000006,5689.4390869140625
malecns_all_shuf,0.275,0,head,41919.0,0.0,0.0,21.667,0.0,3.3335,0.0,6.667,45.4443,6066.315185546875
malecns_all_shuf,0.275,3,sugar10,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.45709991455078
malecns_all_shuf,0.275,3,sugar20,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.4791030883789
malecns_all_shuf,0.275,3,sugar40,111.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.943603515625
malecns_all_shuf,0.275,3,sugar60,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.3406982421875
malecns_all_shuf,0.275,3,sugar80,228.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.6051025390625
malecns_all_shuf,0.275,3,sugar100,324.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.5345458984375
malecns_all_shuf,0.275,3,sugar150,525.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.8878784179688
malecns_all_shuf,0.275,3,rand0_40,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.49169921875
malecns_all_shuf,0.275,3,rand0_80,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.2638854980469
malecns_all_shuf,0.275,3,rand0_150,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.8450927734375
malecns_all_shuf,0.275,3,rand1_40,77.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.91869354248047
malecns_all_shuf,0.275,3,rand1_80,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0673065185547
malecns_all_shuf,0.275,3,rand1_150,478.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.5570678710938
malecns_all_shuf,0.275,3,rand2_40,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.86399841308594
