graph,mode,frac,mask,syn_lost
malecns_all,B,0.2,7,0.3596172985898348
malecns_all,B,0.3,7,0.5094914619100404
malecns_all,B,0.4,7,0.6368853513668521
malecns_all,B,0.5,7,0.7473185698314516
malecns_all,B,0.7,7,0.9097993239204282
malecns_all,B,0.85,7,0.9775370855335139
malecns_all,B,0.95,7,0.9974485314845196
malecns_all,B,0.0,8,0.0
malecns_all,B,0.01,8,0.02066273775056693
malecns_all,B,0.02,8,0.03867088265381494
malecns_all,B,0.05,8,0.09597394545614601
malecns_all,B,0.1,8,0.1893186719721112
malecns_all,B,0.15,8,0.27473019441573115
malecns_all,B,0.2,8,0.3570955015005598
malecns_all,B,0.3,8,0.5100751746546419
malecns_all,B,0.4,8,0.6401857734445024
malecns_all,B,0.5,8,0.7482127521242766
malecns_all,B,0.7,8,0.9099983804884055
malecns_all,B,0.85,8,0.9777786496446855
malecns_all,B,0.95,8,0.9973970338217009
malecns_all,B,0.0,9,0.0
malecns_all,B,0.01,9,0.019551849228904943
malecns_all,B,0.02,9,0.038409121009316136
malecns_all,B,0.05,9,0.09888572829071961
malecns_all,B,0.1,9,0.1910904753867215
malecns_all,B,0.15,9,0.28172391889296294
malecns_all,B,0.2,9,0.3626738021931473
malecns_all,B,0.3,9,0.5119635190459837
malecns_all,B,0.4,9,0.6408972426424256
malecns_all,B,0.5,9,0.7500219915258084
malecns_all,B,0.7,9,0.9103749657145864
malecns_all,B,0.85,9,0.9773757310277474
malecns_all,B,0.95,9,0.9974843548939301
malecns_all,B,0.0,10,0.0
malecns_all,B,0.01,10,0.020846450643525662
malecns_all,B,0.02,10,0.04056183135783719
malecns_all,B,0.05,10,0.09993705626200695
malecns_all,B,0.1,10,0.19239745333374034
malecns_all,B,0.15,10,0.2779901811122892
malecns_all,B,0.2,10,0.36086504656486884
malecns_all,B,0.3,10,0.5121396770133027
malecns_all,B,0.4,10,0.6384855765342752
malecns_all,B,0.5,10,0.7470287654640337
malecns_all,B,0.7,10,0.9089247102557011
malecns_all,B,0.85,10,0.9773079463320659
malecns_all,B,0.95,10,0.9974290273595222
malecns_all,B,0.0,11,0.0
malecns_all,B,0.01,11,0.01927773524067066
malecns_all,B,0.02,11,0.038542610175689836
malecns_all,B,0.05,11,0.09632152041290111
malecns_all,B,0.1,11,0.18643381111908638
malecns_all,B,0.15,11,0.2730216121024458
malecns_all,B,0.2,11,0.3558781183600609
malecns_all,B,0.3,11,0.5087229961599853
malecns_all,B,0.4,11,0.6391804926240463
malecns_all,B,0.5,11,0.7484800610354138
malecns_all,B,0.7,11,0.9078640212719614
malecns_all,B,0.85,11,0.9766937155580656
malecns_all,B,0.95,11,0.9973637421589829
malecns_all,B,0.0,12,0.0
malecns_all,B,0.01,12,0.019530482576882092
malecns_all,B,0.02,12,0.03846933465358279
malecns_all,B,0.05,12,0.09745021985317386
malecns_all,B,0.1,12,0.19020950816660048
malecns_all,B,0.15,12,0.2780678267194515
malecns_all,B,0.2,12,0.3619638488180847
malecns_all,B,0.3,12,0.5133435709429207
malecns_all,B,0.4,12,0.6435673242967392
malecns_all,B,0.5,12,0.7528059614668476
malecns_all,B,0.7,12,0.9113266041441339
malecns_all,B,0.85,12,0.9772576339137177
malecns_all,B,0.95,12,0.9974678098486656
malecns_all,B,0.0,13,0.0
malecns_all,B,0.01,13,0.019223302686781508
malecns_all,B,0.02,13,0.03948258966983169
malecns_all,B,0.05,13,0.09864639759940101
malecns_all,B,0.1,13,0.19078261821406622
malecns_all,B,0.15,13,0.28010610856778073
malecns_all,B,0.2,13,0.36305545091271324
malecns_all,B,0.3,13,0.5095380331485626
malecns_all,B,0.4,13,0.6367941117312708
malecns_all,B,0.5,13,0.7488806414149607
malecns_all,B,0.7,13,0.9102380740096642
malecns_all,B,0.85,13,0.9776343158945492
malecns_all,B,0.95,13,0.9973949939111492
malecns_all,B,0.0,14,0.0
malecns_all,B,0.01,14,0.02020940996063005
malecns_all,B,0.02,14,0.0401256130152937
malecns_all,B,0.05,14,0.09863707690138651
malecns_all,B,0.1,14,0.19218105349463044
malecns_all,B,0.15,14,0.277302763507945
malecns_all,B,0.2,14,0.3609435871525498
malecns_all,B,0.3,14,0.5106482282618948
malecns_all,B,0.4,14,0.6371618680955781
malecns_all,B,0.5,14,0.7493485952829237
malecns_all,B,0.7,14,0.9084528781388237
malecns_all,B,0.85,14,0.97655634007989
malecns_all,B,0.95,14,0.9973123170621521
malecns_all,B,0.0,15,0.0
malecns_all,B,0.01,15,0.019267519562137472
malecns_all,B,0.02,15,0.03866173933932667
malecns_all,B,0.05,15,0.09665310666363308
malecns_all,B,0.1,15,0.1861189714858078
malecns_all,B,0.15,15,0.27384687283244386
malecns_all,B,0.2,15,0.3582268939452762
malecns_all,B,0.3,15,0.5057058878252704
malecns_all,B,0.4,15,0.6329751169775821
malecns_all,B,0.5,15,0.7445978129288499
malecns_all,B,0.7,15,0.907063110462382
malecns_all,B,0.85,15,0.9763806416971618
malecns_all,B,0.95,15,0.9973378522270413
malecns_all,B,0.0,16,0.0
malecns_all,B,0.01,16,0.0191088741865897
malecns_all,B,0.02,16,0.03918265831564376
malecns_all,B,0.05,16,0.09665259063882951
malecns_all,B,0.1,16,0.1897389580488444
malecns_all,B,0.15,16,0.27699369690215636
malecns_all,B,0.2,16,0.35811229612444573
malecns_all,B,0.3,16,0.5047503066437081
malecns_all,B,0.4,16,0.6364182924794077
malecns_all,B,0.5,16,0.7461405658337752
malecns_all,B,0.7,16,0.9107806015246308
malecns_all,B,0.85,16,0.9775629109623551
malecns_all,B,0.95,16,0.9975539053619863
malecns_all,B,0.0,17,0.0
malecns_all,B,0.01,17,0.020441992015064442
malecns_all,B,0.02,17,0.0408196341245461
malecns_all,B,0.05,17,0.09680371334028774
malecns_all,B,0.1,17,0.19084712131451256
malecns_all,B,0.15,17,0.27669798243816013
malecns_all,B,0.2,17,0.3575925623925993
malecns_all,B,0.3,17,0.5074408277179756
malecns_all,B,0.4,17,0.6383513455822464
malecns_all,B,0.5,17,0.7482866726773881
malecns_all,B,0.7,17,0.9089453431849563
malecns_all,B,0.85,17,0.976093449705312
malecns_all,B,0.95,17,0.9971798115680602
malecns_all,B,0.0,18,0.0
malecns_all,B,0.01,18,0.019833622960317224
malecns_all,B,0.02,18,0.03853054809590637
malecns_all,B,0.05,18,0.09708293919923239
malecns_all,B,0.1,18,0.1872239821624416
malecns_all,B,0.15,18,0.27300100336185323
malecns_all,B,0.2,18,0.3534384095289914
malecns_all,B,0.3,18,0.508379726785185
malecns_all,B,0.4,18,0.6368903503571367
malecns_all,B,0.5,18,0.7483927641518472
malecns_all,B,0.7,18,0.9094168366605565
malecns_all,B,0.85,18,0.9770991094814833
malecns_all,B,0.95,18,0.9974503859486575
malecns_all,B,0.0,19,0.0
malecns_all,B,0.01,19,0.02006683391998097
malecns_all,B,0.02,19,0.040346737706511315
malecns_all,B,0.05,19,0.09974099102531274
malecns_all,B,0.1,19,0.19172495207137435
malecns_all,B,0.15,19,0.2808919901549563
malecns_all,B,0.2,19,0.3636249891009917
malecns_all,B,0.3,19,0.5133043449949617
malecns_all,B,0.4,19,0.640314836085608
malecns_all,B,0.5,19,0.7482775293628998
malecns_all,B,0.7,19,0.9092745025065341
malecns_all,B,0.85,19,0.9774240035355439
malecns_all,B,0.95,19,0.9976093780283701
malecns_all,B,0.0,20,0.0
malecns_all,B,0.01,20,0.01970674536173927
malecns_all,B,0.02,20,0.0410508293623209
malecns_all,B,0.05,20,0.09911814102451533
malecns_all,B,0.1,20,0.19258642322938546
malecns_all,B,0.15,20,0.28155730738451007
malecns_all,B,0.2,20,0.3641109312710918
malecns_all,B,0.3,20,0.5116485020291789
malecns_all,B,0.4,20,0.6391235605750148
malecns_all,B,0.5,20,0.7457456294755174
malecns_all,B,0.7,20,0.907943787418551
malecns_all,B,0.85,20,0.9770285269638199
malecns_all,B,0.95,20,0.9973964694195719
malecns_all,B,0.0,21,0.0
malecns_all,B,0.01,21,0.019765265799619215
malecns_all,B,0.02,21,0.039034309247504735
malecns_all,B,0.05,21,0.09755180417348928
malecns_all,B,0.1,21,0.19040055022434743
malecns_all,B,0.15,21,0.2788025573479731
malecns_all,B,0.2,21,0.3589129972989488
malecns_all,B,0.3,21,0.5084597025668509
malecns_all,B,0.4,21,0.6401769042681911
malecns_all,B,0.5,21,0.7505014591972012
malecns_all,B,0.7,21,0.9095013437850287
malecns_all,B,0.85,21,0.9776506593676249
malecns_all,B,0.95,21,0.9973090193411418
malecns_all,B,0.0,22,0.0
malecns_all,B,0.01,22,0.019881032739145287
malecns_all,B,0.02,22,0.04119790449422611
malecns_all,B,0.05,22,0.10337101588335633
malecns_all,B,0.1,22,0.19261843289298194
malecns_all,B,0.15,22,0.2790673022608675
malecns_all,B,0.2,22,0.3584172506575809
malecns_all,B,0.3,22,0.5100932758372047
malecns_all,B,0.4,22,0.6393012424280818
malecns_all,B,0.5,22,0.7497362911681564
malecns_all,B,0.7,22,0.9090448875947201
malecns_all,B,0.85,22,0.977196694609571
malecns_all,B,0.95,22,0.9973466730260273
malecns_all,B,0.0,23,0.0
malecns_all,B,0.01,23,0.019163387369354412
malecns_all,B,0.02,23,0.038115019122831044
malecns_all,B,0.05,23,0.09538343569733487
malecns_all,B,0.1,23,0.18797969242438337
malecns_all,B,0.15,23,0.2727298081389141
malecns_all,B,0.2,23,0.3572614437893456
malecns_all,B,0.3,23,0.5099449993350537
malecns_all,B,0.4,23,0.643945618855082
malecns_all,B,0.5,23,0.7519101101562986
malecns_all,B,0.7,23,0.9086065003354242
malecns_all,B,0.85,23,0.9764040482597361
malecns_all,B,0.95,23,0.997327983252673
malecns_all,B,0.0,24,0.0
malecns_all,B,0.01,24,0.019664681277360704
malecns_all,B,0.02,24,0.03950514156632524
malecns_all,B,0.05,24,0.09824832477788398
malecns_all,B,0.1,24,0.1917250730146877
malecns_all,B,0.15,24,0.276999421552321
malecns_all,B,0.2,24,0.357862040220489
malecns_all,B,0.3,24,0.5096430038816514
malecns_all,B,0.4,24,0.6386347480169449
malecns_all,B,0.5,24,0.7470107852247844
malecns_all,B,0.7,24,0.9088143293250623
malecns_all,B,0.85,24,0.977522564273026
malecns_all,B,0.95,24,0.9974221739050998
malecns_all,B,0.0,25,0.0
malecns_all,B,0.01,25,0.022869751646776248
malecns_all,B,0.02,25,0.04248141137557006
malecns_all,B,0.05,25,0.09936524433943769
malecns_all,B,0.1,25,0.19173566764893601
malecns_all,B,0.15,25,0.27893091045497376
malecns_all,B,0.2,25,0.3634857027184654
malecns_all,B,0.3,25,0.5133813133195694
malecns_all,B,0.4,25,0.6427854257760163
malecns_all,B,0.5,25,0.7505773551577639
malecns_all,B,0.7,25,0.9095787475055643
malecns_all,B,0.85,25,0.9774236729571542
malecns_all,B,0.95,25,0.9973743609818939
malecns_all,B,0.0,26,0.0
malecns_all,B,0.01,26,0.019519089716765758
malecns_all,B,0.02,26,0.04045851351669726
malecns_all,B,0.05,26,0.09942507902798924
malecns_all,B,0.1,26,0.19202171471075286
malecns_all,B,0.15,26,0.2818069666347876
malecns_all,B,0.2,26,0.36245664444260717
malecns_all,B,0.3,26,0.5112806972875462
malecns_all,B,0.4,26,0.6396436168223635
malecns_all,B,0.5,26,0.7494967105273237
malecns_all,B,0.7,26,0.9110340100176217
malecns_all,B,0.85,26,0.9776462167165816
malecns_all,B,0.95,26,0.9975623633310323
malecns_all,B,0.0,27,0.0
malecns_all,B,0.01,27,0.02006533422289559
malecns_all,B,0.02,27,0.03956005789346775
malecns_all,B,0.05,27,0.09476185156988372
malecns_all,B,0.1,27,0.1865038614861711
malecns_all,B,0.15,27,0.2727502798104183
malecns_all,B,0.2,27,0.35465500250650983
malecns_all,B,0.3,27,0.5086141552408696
malecns_all,B,0.4,27,0.637806036371073
malecns_all,B,0.5,27,0.7490401414565894
malecns_all,B,0.7,27,0.9090652786373488
malecns_all,B,0.85,27,0.9768956102624626
malecns_all,B,0.95,27,0.9973239437460075
malecns_all,B,0.0,28,0.0
malecns_all,B,0.01,28,0.018610023333512814
malecns_all,B,0.02,28,0.038159663331227466
malecns_all,B,0.05,28,0.09442287971415064
malecns_all,B,0.1,28,0.18882274794721704
malecns_all,B,0.15,28,0.27708325139423856
malecns_all,B,0.2,28,0.3598857201794547
malecns_all,B,0.3,28,0.511772726937751
malecns_all,B,0.4,28,0.6400546628299577
malecns_all,B,0.5,28,0.7498363112882861
malecns_all,B,0.7,28,0.9101687009251341
malecns_all,B,0.85,28,0.9779180005303122
malecns_all,B,0.95,28,0.9974844193970305
malecns_all,B,0.0,29,0.0
malecns_all,B,0.01,29,0.019786535696991396
malecns_all,B,0.02,29,0.03866015095047818
malecns_all,B,0.05,29,0.0955435485184178
malecns_all,B,0.1,29,0.1876134196313864
malecns_all,B,0.15,29,0.2757482710387384
malecns_all,B,0.2,29,0.35660425395044804
malecns_all,B,0.3,29,0.5062199130327273
malecns_all,B,0.4,29,0.6360486252107498
malecns_all,B,0.5,29,0.7476246934832824
malecns_all,B,0.7,29,0.9091828113492496
malecns_all,B,0.85,29,0.9767750297790657
malecns_all,B,0.95,29,0.9973733047436241
malecns_all,B,0.0,30,0.0
malecns_all,B,0.01,30,0.01970422167793431
malecns_all,B,0.02,30,0.03846838323285121
malecns_all,B,0.05,30,0.09693308237112043
malecns_all,B,0.1,30,0.19110961668177895
malecns_all,B,0.15,30,0.2778990221055834
malecns_all,B,0.2,30,0.35912716371820574
malecns_all,B,0.3,30,0.5101063941552579
malecns_all,B,0.4,30,0.6402692807709178
malecns_all,B,0.5,30,0.7495752672407797
malecns_all,B,0.7,30,0.9097422386765331
malecns_all,B,0.85,30,0.9778584802943754
malecns_all,B,0.95,30,0.9974330749290752
malecns_all,B,0.0,31,0.0
malecns_all,B,0.01,31,0.019939577365687897
malecns_all,B,0.02,31,0.039397518143230524
malecns_all,B,0.05,31,0.09712497103206073
malecns_all,B,0.1,31,0.19162308554999447
malecns_all,B,0.15,31,0.28132700712725395
malecns_all,B,0.2,31,0.36378966551643127
malecns_all,B,0.3,31,0.5130499286410263
malecns_all,B,0.4,31,0.6402041810167923
malecns_all,B,0.5,31,0.7472276123969347
malecns_all,B,0.7,31,0.9088942244778526
malecns_all,B,0.85,31,0.976834670958316
malecns_all,B,0.95,31,0.9974376869007572
malecns_all,B,0.0,32,0.0
malecns_all,B,0.01,32,0.01957728763914347
malecns_all,B,0.02,32,0.03904484744154015
malecns_all,B,0.05,32,0.0990890178746638
malecns_all,B,0.1,32,0.1859146256635938
malecns_all,B,0.15,32,0.27271849590767333
malecns_all,B,0.2,32,0.3573658017429802
malecns_all,B,0.3,32,0.5078026175454916
malecns_all,B,0.4,32,0.638196449449412
malecns_all,B,0.5,32,0.7462128334949378
malecns_all,B,0.7,32,0.9060107262528247
malecns_all,B,0.85,32,0.9766983436555227
malecns_all,B,0.95,32,0.9974974006459953
malecns_all,B,0.0,33,0.0
malecns_all,B,0.01,33,0.019521298947956043
malecns_all,B,0.02,33,0.038948907142513776
malecns_all,B,0.05,33,0.09612771278472253
malecns_all,B,0.1,33,0.19027588185695976
malecns_all,B,0.15,33,0.276638139686721
malecns_all,B,0.2,33,0.35950669189834444
malecns_all,B,0.3,33,0.5075484350152952
malecns_all,B,0.4,33,0.639609664002866
malecns_all,B,0.5,33,0.7520335287761151
malecns_all,B,0.7,33,0.9111610649997259
malecns_all,B,0.85,33,0.977612392903285
malecns_all,B,0.95,33,0.9975152357532687
malecns_all,B,0.0,34,0.0
malecns_all,B,0.01,34,0.019344028302154388
malecns_all,B,0.02,34,0.03825324926708755
malecns_all,B,0.05,34,0.09543035364002203
malecns_all,B,0.1,34,0.18845084725870612
malecns_all,B,0.15,34,0.2764155798015185
malecns_all,B,0.2,34,0.3603281227567535
malecns_all,B,0.3,34,0.5122115737816376
malecns_all,B,0.4,34,0.6409460392379133
malecns_all,B,0.5,34,0.7502542349389655
malecns_all,B,0.7,34,0.9087503906267449
malecns_all,B,0.85,34,0.976494263908598
malecns_all,B,0.95,34,0.9972318655701204
malecns_all,B,0.0,35,0.0
malecns_all,B,0.01,35,0.018715131135690125
malecns_all,B,0.02,35,0.03719072194498521
malecns_all,B,0.05,35,0.09593155885626521
malecns_all,B,0.1,35,0.1903770065926845
malecns_all,B,0.15,35,0.2775440051036143
malecns_all,B,0.2,35,0.36291557593939533
malecns_all,B,0.3,35,0.5095169728862669
malecns_all,B,0.4,35,0.6378080279042992
malecns_all,B,0.5,35,0.7457027429766081
malecns_all,B,0.7,35,0.9079922937500866
malecns_all,B,0.85,35,0.9766406214435107
malecns_all,B,0.95,35,0.9972902973162372
malecns_all,B,0.0,36,0.0
malecns_all,B,0.01,36,0.019572135453995318
malecns_all,B,0.02,36,0.03993041857045552
malecns_all,B,0.05,36,0.09698703115175623
malecns_all,B,0.1,36,0.18838716657279048
malecns_all,B,0.15,36,0.27845471631592866
malecns_all,B,0.2,36,0.3607106825826132
malecns_all,B,0.3,36,0.5098489300298263
malecns_all,B,0.4,36,0.6415415802385592
malecns_all,B,0.5,36,0.7531944717037234
malecns_all,B,0.7,36,0.9093300316131308
malecns_all,B,0.85,36,0.9774324453788149
malecns_all,B,0.95,36,0.997353776429964
malecns_all,B,0.0,37,0.0
malecns_all,B,0.01,37,0.019539101803679234
malecns_all,B,0.02,37,0.037540086862777704
malecns_all,B,0.05,37,0.09691838372710622
malecns_all,B,0.1,37,0.18662566752847645
malecns_all,B,0.15,37,0.2726507837779798
malecns_all,B,0.2,37,0.35684873682691476
malecns_all,B,0.3,37,0.509362721784437
malecns_all,B,0.4,37,0.6388444234078333
malecns_all,B,0.5,37,0.749358810961457
malecns_all,B,0.7,37,0.9084750591424896
malecns_all,B,0.85,37,0.9763161144080527
malecns_all,B,0.95,37,0.9971570580993777
malecns_all,B,0.0,38,0.0
malecns_all,B,0.01,38,0.020474485451914284
malecns_all,B,0.02,38,0.040689466867845386
malecns_all,B,0.05,38,0.09874536954414836
malecns_all,B,0.1,38,0.1915003684013953
malecns_all,B,0.15,38,0.280337078044704
malecns_all,B,0.2,38,0.3629201314708644
malecns_all,B,0.3,38,0.5115856437577939
malecns_all,B,0.4,38,0.640172260044959
malecns_all,B,0.5,38,0.7516016885815144
malecns_all,B,0.7,38,0.9107255723170625
malecns_all,B,0.85,38,0.9776392423188458
malecns_all,B,0.95,38,0.9972362034036254
malecns_all,B,0.0,39,0.0
malecns_all,B,0.01,39,0.019812659452672163
malecns_all,B,0.02,39,0.04016830600490162
malecns_all,B,0.05,39,0.09943462548685529
malecns_all,B,0.1,39,0.1949629270849051
malecns_all,B,0.15,39,0.2806165457902753
malecns_all,B,0.2,39,0.3616209745247746
malecns_all,B,0.3,39,0.5115992619748756
malecns_all,B,0.4,39,0.6407468214121848
malecns_all,B,0.5,39,0.7514668529129189
malecns_all,B,0.7,39,0.9125702642351772
malecns_all,B,0.85,39,0.9775610403724422
malecns_all,B,0.95,39,0.9971894064042516
