graph,w,mode,frac,mask,fly,n_removed,syn_lost,eat,bitter,bitter_left_hz,escape,escape_latency_ms,turn_away,turn_wrong_side,turn_to,head,active_eat,eat:MN9_L,eat:MN9_R,eat:DNp01_L,eat:DNp01_R,eat:DNa01_L,eat:DNa01_R,eat:DNa02_L,eat:DNa02_R,eat:DNg15_L,eat:DNg15_R,eat:DNg35_L,eat:DNg35_R,eat:DNg84_L,eat:DNg84_R,eat:DNg85_L,eat:DNg85_R,eat:DNg48_L,eat:DNg48_R,active_eat_bitter,eat_bitter:MN9_L,eat_bitter:MN9_R,eat_bitter:DNp01_L,eat_bitter:DNp01_R,eat_bitter:DNa01_L,eat_bitter:DNa01_R,eat_bitter:DNa02_L,eat_bitter:DNa02_R,eat_bitter:DNg15_L,eat_bitter:DNg15_R,eat_bitter:DNg35_L,eat_bitter:DNg35_R,eat_bitter:DNg84_L,eat_bitter:DNg84_R,eat_bitter:DNg85_L,eat_bitter:DNg85_R,eat_bitter:DNg48_L,eat_bitter:DNg48_R,active_loom,loom:MN9_L,loom:MN9_R,loom:DNp01_L,loom:DNp01_R,loom:DNa01_L,loom:DNa01_R,loom:DNa02_L,loom:DNa02_R,loom:DNg15_L,loom:DNg15_R,loom:DNg35_L,loom:DNg35_R,loom:DNg84_L,loom:DNg84_R,loom:DNg85_L,loom:DNg85_R,loom:DNg48_L,loom:DNg48_R,active_loomL,loomL:MN9_L,loomL:MN9_R,loomL:DNp01_L,loomL:DNp01_R,loomL:DNa01_L,loomL:DNa01_R,loomL:DNa02_L,loomL:DNa02_R,loomL:DNg15_L,loomL:DNg15_R,loomL:DNg35_L,loomL:DNg35_R,loomL:DNg84_L,loomL:DNg84_R,loomL:DNg85_L,loomL:DNg85_R,loomL:DNg48_L,loomL:DNg48_R,active_lc10L,lc10L:MN9_L,lc10L:MN9_R,lc10L:DNp01_L,lc10L:DNp01_R,lc10L:DNa01_L,lc10L:DNa01_R,lc10L:DNa02_L,lc10L:DNa02_R,lc10L:DNg15_L,lc10L:DNg15_R,lc10L:DNg35_L,lc10L:DNg35_R,lc10L:DNg84_L,lc10L:DNg84_R,lc10L:DNg85_L,lc10L:DNg85_R,lc10L:DNg48_L,lc10L:DNg48_R,active_head,head:MN9_L,head:MN9_R,head:DNp01_L,head:DNp01_R,head:DNa01_L,head:DNa01_R,head:DNa02_L,head:DNa02_R,head:DNg15_L,head:DNg15_R,head:DNg35_L,head:DNg35_R,head:DNg84_L,head:DNg84_R,head:DNg85_L,head:DNg85_R,head:DNg48_L,head:DNg48_R,eat_rel,eat_base,bitter_rel,bitter_base,escape_rel,escape_base,turn_away_rel,turn_away_base,turn_to_rel,turn_to_base,head_rel,head_base
malecns_ge5,1.0,A,0.0,5,2,0,,112.2225,0.9059413219274209,10.5555,406.667,3.0,3.3335,11.6665,147.778,181.88889999999998,13329.666666666666,178.889,45.556,0.0,0.0,0.0,0.0,11.111,1.111,3.333,0.0,10.0,5.556,0.0,0.0,0.0,0.0,0.0,0.0,16169.666666666666,21.111,0.0,1.111,0.0,0.0,0.0,8.889,0.0,14.444,0.0,75.556,37.778,0.0,0.0,0.0,0.0,0.0,0.0,17735.666666666668,0.0,0.0,416.667,396.667,0.0,3.333,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17238.0,0.0,0.0,407.778,41.111,0.0,6.667,23.333,0.0,0.0,0.0,27.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17034.333333333332,1.111,0.0,0.0,0.0,3.333,0.0,147.778,0.0,13.333,0.0,46.667,21.111,0.0,0.0,0.0,0.0,0.0,0.0,17960.333333333332,53.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.778,176.667,198.889,17.778,288.889,248.889,220.0,214.444,253.333,192.222,1.0150761041375052,110.55575,1.0041731404899867,0.9021764130091814,0.9999999999999999,406.66700000000003,1.0,3.3335,1.0390656860401344,142.222,1.0315059516535017,176.33335
malecns_ge5,1.0,A,0.0,6,1,0,,84.4445,0.8815790252769571,10.0,407.222,2.9000000000000004,2.222,15.0,153.333,173.2223,16528.666666666668,142.222,26.667,0.0,0.0,0.0,0.0,17.778,0.0,5.556,0.0,38.889,15.556,0.0,0.0,0.0,0.0,0.0,0.0,16183.0,20.0,0.0,1.111,0.0,0.0,0.0,17.778,0.0,27.778,0.0,76.667,43.333,0.0,0.0,0.0,0.0,0.0,0.0,17784.666666666668,0.0,0.0,413.333,401.111,0.0,3.333,12.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17109.666666666668,1.111,0.0,404.444,41.111,0.0,4.444,30.0,0.0,0.0,0.0,41.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16978.333333333332,3.333,0.0,0.0,0.0,3.333,0.0,153.333,0.0,16.667,0.0,62.222,35.556,0.0,0.0,0.0,0.0,0.0,0.0,17965.333333333332,113.333,0.0,0.0,0.0,0.0,0.0,1.111,0.0,5.556,166.667,164.444,7.778,277.778,253.333,225.556,202.222,246.667,182.222,0.7506177777777778,112.5,0.984464484601092,0.8954909385422629,1.0,407.222,0.7998560115190785,2.778,0.9787191942144804,156.667,0.9762060679288835,177.4444
malecns_ge5,1.0,A,0.0,2,2,0,,133.33350000000002,0.9374988281264649,8.3335,407.778,2.9699999999999998,3.3335,12.222,141.111,176.00009999999997,14349.0,216.667,50.0,0.0,0.0,0.0,1.111,11.111,0.0,6.667,0.0,20.0,12.222,0.0,0.0,0.0,0.0,0.0,0.0,16087.333333333334,16.667,0.0,1.111,1.111,0.0,0.0,15.556,1.111,11.111,0.0,66.667,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17596.333333333332,0.0,0.0,416.667,398.889,0.0,2.222,5.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17318.0,0.0,0.0,406.667,43.333,0.0,6.667,24.444,0.0,0.0,0.0,23.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16803.333333333332,0.0,0.0,0.0,0.0,3.333,0.0,141.111,0.0,14.444,0.0,66.667,27.778,0.0,0.0,0.0,0.0,0.0,0.0,18073.333333333332,117.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.778,174.444,181.111,15.556,285.556,237.778,216.667,204.444,251.111,185.556,1.20602953713398,110.55575,1.039152448022296,0.9021764130091814,1.0027319649737991,406.66700000000003,1.0,3.3335,0.9921882690441702,142.222,0.9981101136001782,176.33335
malecns_ge5,1.0,A,0.0,1,2,0,,97.7775,0.9034082483188872,9.4445,406.667,3.0,3.889,14.4445,138.889,181.66680000000002,16385.333333333332,161.111,34.444,0.0,0.0,0.0,0.0,11.111,1.111,5.556,0.0,22.222,12.222,0.0,0.0,0.0,0.0,0.0,0.0,16262.333333333334,18.889,0.0,0.0,0.0,0.0,0.0,7.778,0.0,22.222,0.0,71.111,35.556,0.0,0.0,0.0,0.0,0.0,0.0,17748.0,0.0,0.0,416.667,396.667,0.0,2.222,17.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17253.0,0.0,0.0,405.556,46.667,0.0,7.778,28.889,0.0,0.0,0.0,32.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17075.0,1.111,0.0,0.0,0.0,3.333,0.0,138.889,0.0,12.222,0.0,63.333,26.667,0.0,0.0,0.0,0.0,0.0,0.0,18334.666666666668,54.444,0.0,0.0,0.0,0.0,0.0,1.111,0.0,8.889,180.0,195.556,15.556,288.889,247.778,224.444,214.444,255.556,185.556,0.8844180424808298,110.55575,1.00136540402957,0.9021764130091814,0.9999999999999999,406.66700000000003,1.166641667916604,3.3335,0.9765648071325111,142.222,1.030246405458752,176.33335
malecns_ge5,1.0,A,0.0,3,2,0,,108.88900000000001,0.9081633590169806,10.0,409.4445,2.965,3.889,15.5555,152.222,171.4445,16401.0,178.889,38.889,0.0,0.0,0.0,0.0,12.222,0.0,13.333,0.0,28.889,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16160.0,20.0,0.0,0.0,0.0,0.0,0.0,13.333,0.0,10.0,0.0,65.556,33.333,0.0,0.0,0.0,0.0,0.0,0.0,17818.0,0.0,0.0,418.889,400.0,0.0,2.222,7.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17158.333333333332,0.0,0.0,408.889,47.778,0.0,7.778,31.111,0.0,0.0,0.0,26.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16960.0,0.0,0.0,0.0,0.0,3.333,0.0,152.222,0.0,14.444,0.0,55.556,25.556,0.0,0.0,0.0,0.0,0.0,0.0,18115.333333333332,172.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.889,168.889,171.111,10.0,286.667,241.111,207.778,191.111,246.667,182.222,0.9849238958624947,110.55575,1.0066361145353269,0.9021764130091814,1.006829912434498,406.66700000000003,1.166641667916604,3.3335,1.070312609863453,142.222,0.9722749553615354,176.33335
malecns_ge5,1.0,A,0.0,5,1,0,,122.7775,0.9185518519272668,10.0,406.6665,3.0300000000000002,2.778,17.778,165.556,177.9998,13465.666666666666,202.222,43.333,0.0,0.0,0.0,0.0,16.667,2.222,1.111,0.0,16.667,8.889,0.0,0.0,0.0,0.0,0.0,0.0,16125.333333333334,20.0,0.0,0.0,0.0,0.0,0.0,23.333,1.111,18.889,0.0,61.111,32.222,0.0,0.0,0.0,0.0,0.0,0.0,17658.0,0.0,0.0,412.222,401.111,0.0,2.222,13.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17138.666666666668,1.111,0.0,404.444,45.556,0.0,5.556,35.556,0.0,0.0,0.0,35.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17014.333333333332,1.111,0.0,0.0,0.0,3.333,0.0,165.556,0.0,13.333,0.0,58.889,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17853.666666666668,114.444,0.0,0.0,0.0,0.0,0.0,3.333,0.0,6.667,162.222,181.111,13.333,283.333,252.222,232.222,203.333,251.111,194.444,1.0913555555555556,112.5,1.0257522576638731,0.8954909385422629,0.9986358792010255,407.222,1.0,2.778,1.0567381771528146,156.667,1.0031299945222278,177.4444
malecns_ge5,1.0,A,0.0,0,2,0,,113.8885,0.6439017108838908,40.5555,406.66700000000003,2.9699999999999998,2.778,14.4445,138.889,174.44439999999997,16349.333333333334,184.444,43.333,0.0,0.0,0.0,0.0,18.889,0.0,7.778,0.0,18.889,11.111,0.0,0.0,0.0,0.0,0.0,0.0,16266.666666666666,81.111,0.0,0.0,0.0,0.0,0.0,14.444,0.0,8.889,0.0,46.667,17.778,0.0,0.0,0.0,0.0,0.0,0.0,17708.666666666668,0.0,0.0,415.556,397.778,0.0,2.222,5.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17402.333333333332,0.0,0.0,406.667,41.111,0.0,5.556,28.889,0.0,0.0,0.0,28.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16826.0,1.111,0.0,0.0,0.0,3.333,0.0,138.889,0.0,16.667,0.0,62.222,32.222,0.0,0.0,0.0,0.0,0.0,0.0,18094.333333333332,111.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.778,166.667,183.333,10.0,290.0,244.444,214.444,204.444,246.667,176.667,1.030145424367344,110.55575,0.7137204005768414,0.9021764130091814,1.0,406.66700000000003,0.8333583320833958,3.3335,0.9765648071325111,142.222,0.9892876191599602,176.33335
malecns_ge5,1.0,A,0.0,0,1,0,,118.333,0.9248814785393762,8.889,407.222,3.0,2.222,18.889,155.556,176.889,13531.666666666666,194.444,42.222,0.0,0.0,0.0,0.0,6.667,0.0,2.222,0.0,8.889,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16182.0,17.778,0.0,0.0,0.0,0.0,0.0,16.667,1.111,22.222,0.0,73.333,42.222,0.0,0.0,0.0,0.0,0.0,0.0,17775.666666666668,0.0,0.0,413.333,401.111,1.111,2.222,15.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17219.666666666668,0.0,0.0,404.444,43.333,0.0,4.444,37.778,0.0,0.0,0.0,43.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17152.666666666668,0.0,0.0,0.0,0.0,3.333,0.0,155.556,0.0,23.333,0.0,64.444,43.333,0.0,0.0,0.0,0.0,0.0,0.0,17825.333333333332,114.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.778,170.0,186.667,13.333,286.667,263.333,216.667,201.111,247.778,175.556,1.0518488888888888,112.5,1.0328205889441573,0.8954909385422629,1.0,407.222,0.7998560115190785,2.778,0.9929085257265411,156.667,0.9968700054777723,177.4444
malecns_ge5,1.0,A,0.0,3,1,0,,96.6665,0.8908049841465244,10.5555,405.5555,3.065,2.778,17.778,160.0,175.8889,16506.333333333332,164.444,28.889,0.0,0.0,0.0,0.0,20.0,1.111,6.667,0.0,35.556,21.111,0.0,0.0,0.0,0.0,0.0,0.0,16072.0,21.111,0.0,1.111,0.0,0.0,0.0,16.667,1.111,23.333,0.0,71.111,42.222,0.0,0.0,0.0,0.0,0.0,0.0,17623.0,0.0,0.0,412.222,398.889,1.111,3.333,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17189.0,0.0,0.0,403.333,47.778,0.0,5.556,35.556,0.0,0.0,0.0,44.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16964.0,0.0,0.0,0.0,0.0,3.333,0.0,160.0,0.0,13.333,0.0,66.667,35.556,0.0,0.0,0.0,0.0,0.0,0.0,18269.0,113.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,167.778,175.556,11.111,284.444,261.111,221.111,196.667,252.222,182.222,0.8592577777777778,112.5,0.9947671671548496,0.8954909385422629,0.9959076376030765,407.222,1.0,2.778,1.021274422820377,156.667,0.9912338738218845,177.4444
malecns_ge5,1.0,A,0.0,4,1,0,,114.4445,0.8932058770845257,12.222,405.5555,2.9000000000000004,1.6665,15.5555,157.778,180.8889,13643.0,188.889,40.0,0.0,0.0,0.0,0.0,12.222,0.0,8.889,0.0,18.889,17.778,0.0,0.0,0.0,0.0,0.0,0.0,16093.333333333334,24.444,0.0,2.222,0.0,0.0,0.0,15.556,1.111,26.667,0.0,72.222,47.778,0.0,0.0,0.0,0.0,0.0,0.0,17739.666666666668,0.0,0.0,410.0,401.111,1.111,2.222,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17081.0,0.0,0.0,403.333,45.556,0.0,3.333,31.111,0.0,0.0,0.0,34.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17035.666666666668,1.111,0.0,0.0,0.0,3.333,0.0,157.778,0.0,22.222,0.0,67.778,45.556,0.0,0.0,0.0,0.0,0.0,0.0,17916.666666666668,54.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.778,172.222,187.778,14.444,283.333,251.111,228.889,217.778,255.556,190.0,1.0172844444444444,112.5,0.9974482584251975,0.8954909385422629,0.9959076376030765,407.222,0.5998920086393089,2.778,1.007091474273459,156.667,1.0194117143172734,177.4444
