graph,w,mode,frac,n,eat_n,eat_measurable,eat_med,eat_q25,eat_q75,bitter_n,bitter_measurable,bitter_med,bitter_q25,bitter_q75,escape_n,escape_measurable,escape_med,escape_q25,escape_q75,turn_away_n,turn_away_measurable,turn_away_med,turn_away_q25,turn_away_q75,turn_to_n,turn_to_measurable,turn_to_med,turn_to_q25,turn_to_q75,head_n,head_measurable,head_med,head_q25,head_q75
malecns_ge5,0.5524861878453039,A,0.0,200,200,1.0,1.0,0.8399812801497588,1.18184421534937,200,1.0,1.0,1.0,1.0,200,1.0,1.0,0.9985737615458804,1.0014325206690426,200,1.0,1.0,0.9655208085489361,1.0238069728073371,200,1.0,1.0,0.9855086641492699,1.0217435255294034,200,1.0,1.0,0.9910139402777071,1.0063657464242806
malecns_ge5,0.5524861878453039,A,0.01,200,200,1.0,0.9729756026367637,0.7727458681066929,1.2105537397565251,200,1.0,1.0,1.0,1.0,200,1.0,1.0,0.9985674793309572,1.002848717948718,200,1.0,1.0057465319085108,0.9620287774701801,1.0633081558950523,200,1.0,1.0,0.9759080512280416,1.0289891934547684,200,1.0,1.0030943527895064,0.9929082237000656,1.0143480730078207
malecns_ge5,0.5524861878453039,A,0.02,200,200,1.0,0.9509612904248987,0.7385582052712915,1.2105537397565251,199,0.995,1.0,1.0,1.0,200,1.0,1.0,0.9971343121156384,1.0014449419877252,200,1.0,1.0238069728073371,0.9499071397039413,1.0952278912293483,200,1.0,1.0072721093630845,0.9607201990467229,1.038968494507658,200,1.0,1.0096315846561557,0.9968944403186673,1.029293246127375
malecns_ge5,0.5524861878453039,A,0.05,200,200,1.0,0.9545491736213385,0.6000071999424006,1.3508382219372046,199,0.995,1.0,1.0,1.0,200,1.0,0.9985678012187781,0.9924781368792558,1.0042977238745832,200,1.0,1.037067333298261,0.9047506803522832,1.2233144657033603,200,1.0,1.0,0.9295782681996223,1.0992242943854413,200,1.0,1.041116363946665,1.0198899363716314,1.0664601231435051
malecns_ge5,0.5524861878453039,A,0.1,200,200,1.0,0.5849207709573171,0.3200014399884801,1.1115447568987418,175,0.875,1.0,1.0,1.0,200,1.0,1.0,0.9913300229291874,1.007162603345213,200,1.0,1.1666488096513596,0.833329761930272,1.420438855231244,200,1.0,0.9853492379108053,0.8550735979860825,1.159715151132381,200,1.0,1.090628376906847,1.0516475091225557,1.1444840237462257
malecns_ge5,0.5524861878453039,A,0.15,200,200,1.0,0.5780459116815257,0.20788337828582293,1.0,158,0.79,1.0,1.0,1.0,200,1.0,1.0,0.9914525641025642,1.0061155951939447,200,1.0,1.218388902107234,0.6455682693940333,1.4687359711286259,200,1.0,1.0108290307701786,0.7955794047220186,1.1634476554204376,200,1.0,1.1412957678912685,1.0918622700582197,1.2034524039068426
malecns_ge5,0.5524861878453039,A,0.2,200,200,1.0,0.42106011084268863,0.08520757550014102,0.8201645814368753,133,0.665,1.0,1.0,1.0,200,1.0,0.9957146805348975,0.9886038461538462,1.002865041338085,200,1.0,1.1566095225702915,0.42383565279691554,1.719436383890784,200,1.0,0.9964792303109433,0.6760574985105655,1.1960095943535054,200,1.0,1.1928177543848952,1.1408067933870625,1.238829219258893
malecns_ge5,0.5524861878453039,A,0.3,200,200,1.0,0.16001308124701968,0.0,0.8108292184573471,98,0.49,,,,200,1.0,0.9914035865882025,0.984205529628918,1.001427038587106,200,1.0,1.1392506009546919,0.30013116368832127,1.714273469475218,200,1.0,1.0365012677370058,0.7241585807263844,1.28087964122252,200,1.0,1.2766083247604367,1.2223177602382178,1.3272244713310934
malecns_ge5,0.5524861878453039,A,0.4,200,200,1.0,0.19090885269972332,0.0,0.5454508263786615,105,0.525,1.0,1.0,1.0,200,1.0,0.9914035865882025,0.9813746525073624,0.9971349586619147,200,1.0,0.8343938988171928,0.2124370973358549,1.6155873273548054,200,1.0,0.9926746189554025,0.5914863587135094,1.2980560105297392,200,1.0,1.34310734872399,1.3084457130260105,1.389535758757045
malecns_ge5,0.5524861878453039,A,0.5,200,200,1.0,0.0,0.0,0.26145363689629886,64,0.32,,,,200,1.0,0.9843307692307692,0.9714694442637084,0.9917466666798481,200,1.0,0.5569568337947298,0.0,1.351117632443346,200,1.0,1.0805857849928615,0.8956239330745087,1.2841423600367396,200,1.0,1.405734804634779,1.3670860129900864,1.4387462321013795
malecns_ge5,0.5524861878453039,A,0.7,200,200,1.0,0.0,0.0,0.0,0,0.0,,,,200,1.0,0.9734615292249347,0.9656156357503519,0.9799707014428424,200,1.0,0.0,0.0,1.1249866072385197,200,1.0,0.8873226939116987,0.5417280092361303,1.1225950032454344,200,1.0,1.4863473782050818,1.4444092811541613,1.5152903179692148
malecns_ge5,0.5524861878453039,A,0.85,200,200,1.0,0.0,0.0,0.0,0,0.0,,,,200,1.0,0.965318791138903,0.9598847278040926,0.9713878199706124,200,1.0,0.0,0.0,0.21171822835619725,200,1.0,0.4411790008669124,0.3253043882842611,0.722827114841554,200,1.0,1.5402202116835337,1.5190972392728415,1.5638048744369484
malecns_ge5,0.5524861878453039,A,0.95,200,200,1.0,0.0,0.0,0.0,0,0.0,,,,200,1.0,0.9595377226101557,0.9557769594757713,0.9627505944122666,200,1.0,0.0,0.0,0.0,200,1.0,0.0,0.0,0.28806411050189773,200,1.0,1.5725974449715132,1.5585575545505528,1.5839584973957255
