graph,w,mode,frac,n,eat_n,eat_measurable,eat_med,eat_q25,eat_q75,bitter_n,bitter_measurable,bitter_med,bitter_q25,bitter_q75,escape_n,escape_measurable,escape_med,escape_q25,escape_q75,turn_away_n,turn_away_measurable,turn_away_med,turn_away_q25,turn_away_q75,turn_to_n,turn_to_measurable,turn_to_med,turn_to_q25,turn_to_q75,head_n,head_measurable,head_med,head_q25,head_q75
malecns_all,0.5524861878453039,syn,0.0,100,100,1.0,1.0,0.8181966944853543,1.441138574180077,98,0.98,1.0,1.0,1.0,100,1.0,1.0,0.9985558441558442,1.00143819180513,100,1.0,1.0,0.9786952277648078,1.0208313801961264,100,1.0,1.0,0.9867563089320411,1.0145528911461945,100,1.0,1.0,0.9910374332399313,1.0054306468168237
malecns_all,0.5524861878453039,syn,0.01,100,100,1.0,0.9090995867994007,0.734462260634144,1.1133408404435323,100,1.0,1.0,1.0,1.0,100,1.0,0.9985550580122748,0.9971129870129871,0.9999999999999999,100,1.0,1.0208313801961264,0.9791686198038738,1.0416815105094406,100,1.0,1.003369696969697,0.9828195699170825,1.018215919045299,100,1.0,1.0000005829015735,0.9933246035146799,1.0078782764818213
malecns_all,0.5524861878453039,syn,0.02,100,100,1.0,0.8000144004032113,0.5530373967054846,1.0,97,0.97,1.0,1.0,1.0,100,1.0,0.9971129870129871,0.9956701298701298,0.9985550580122748,100,1.0,1.0208313801961264,0.9872103367691503,1.0467146952558577,100,1.0,0.9983151515151514,0.9831636363636365,1.0132436910679588,100,1.0,1.0011174017339264,0.9941258508672832,1.009168735984621
malecns_all,0.5524861878453039,syn,0.05,100,100,1.0,0.5505081267443024,0.3050416610013783,0.7037,88,0.88,1.0,1.0,1.0,100,1.0,0.9913415584415586,0.9898987012987013,0.9927844155844155,100,1.0,1.0505090909090908,1.0101090909090908,1.0833442709016932,100,1.0,0.9897943558236096,0.9757758420254921,1.0068958668247359,100,1.0,1.004742430023762,0.9952567721692017,1.0107175739726395
malecns_all,0.5524861878453039,syn,0.1,100,100,1.0,0.14813333333333334,0.06059944909591731,0.26318033252806594,42,0.42,,,,100,1.0,0.9815695879002044,0.9803636392198345,0.982757773484678,100,1.0,1.1250070312939455,1.0833442709016932,1.1704573540941705,100,1.0,0.9823275930607895,0.960262966539117,1.000842424242424,100,1.0,1.0062361000896678,0.9997565302595723,1.0126582703708518
malecns_all,0.5524861878453039,syn,0.15,100,100,1.0,0.0,0.0,0.06396625348860464,1,0.01,,,,100,1.0,0.9711389610389611,0.969696103896104,0.9730903311868612,100,1.0,1.1458384114900717,1.1041756510978193,1.2277481241150923,100,1.0,0.957424447590528,0.9354620779189816,0.9824505872748628,100,1.0,1.0115239437789803,1.0024196180841025,1.0196789804508923
malecns_all,0.5524861878453039,syn,0.2,100,100,1.0,0.0,0.0,0.0,0,0.0,,,,100,1.0,0.959596103896104,0.9581532467532468,0.961038961038961,100,1.0,1.2291826823917649,1.1515090909090908,1.277459081790772,100,1.0,0.927836008078359,0.9139040875442548,0.9470014438737525,100,1.0,1.0146093232131856,1.00686181871999,1.0221097249503515
malecns_all,0.5524861878453039,syn,0.3,100,100,1.0,0.0,0.0,0.0,0,0.0,,,,100,1.0,0.9335248650975629,0.9320799231098376,0.9352723366876602,100,1.0,1.1691894412976445,1.0909090909090908,1.271314040769925,100,1.0,0.9072508669945666,0.8805272994739688,0.9297269630311343,100,1.0,1.0189646808093227,1.0100532941936289,1.0257670987977328
malecns_all,0.5524861878453039,syn,0.4,100,100,1.0,0.0,0.0,0.0,0,0.0,,,,100,1.0,0.8992079978967102,0.8974536876431002,0.9017543769110503,100,1.0,0.9949454545454546,0.9292909090909091,1.1041756510978193,100,1.0,0.8435576366292412,0.8214617088165206,0.8611804010494386,100,1.0,1.0113810353447188,1.004116977901129,1.0180501733141996
malecns_all,0.5524861878453039,syn,0.5,100,100,1.0,0.0,0.0,0.0,0,0.0,,,,100,1.0,0.8542571428571429,0.852813961038961,0.8572965054094165,100,1.0,0.7291733073331709,0.6434617566645643,0.8124988281176757,100,1.0,0.8027349974400162,0.7747280884155361,0.8206888418543737,100,1.0,0.9843463534047402,0.9755483626514933,0.9923905076201531
malecns_all,0.5524861878453039,syn,0.7,100,100,1.0,0.0,0.0,0.0,0,0.0,,,,100,1.0,0.7205780126074299,0.718209000258815,0.7239887682097155,100,1.0,0.0,0.0,0.0,100,1.0,0.5451419433580801,0.5252545454545454,0.5655513426655028,100,1.0,0.8453983386005213,0.834765486155904,0.8546138609634428
malecns_all,0.5524861878453039,syn,0.85,100,100,1.0,0.0,0.0,0.0,0,0.0,,,,100,1.0,0.5194805194805194,0.5136443891211466,0.5231213478148341,100,1.0,0.0,0.0,0.0,100,1.0,0.1445768004821988,0.12403137942112633,0.16185031368399447,100,1.0,0.5933149703491913,0.5874714277159553,0.5997405796548116
malecns_all,0.5524861878453039,syn,0.95,100,100,1.0,0.0,0.0,0.0,0,0.0,,,,100,1.0,0.2656589651422938,0.2566407179636642,0.2712844155844156,100,1.0,0.0,0.0,0.0,100,1.0,0.0,0.0,0.0,100,1.0,0.2331092865351671,0.2252138087042514,0.24018566295278065
